ID,name,full_name,club,club_logo,special,age,league,birth_date,height_cm,weight_kg,body_type,real_face,flag,nationality,photo,eur_value,eur_wage,eur_release_clause,overall,potential,pac,sho,pas,dri,def,phy,international_reputation,skill_moves,weak_foot,work_rate_att,work_rate_def,preferred_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,rs,rw,rf,ram,rcm,rm,rdm,rcb,rb,rwb,st,lw,cf,cam,cm,lm,cdm,cb,lb,lwb,ls,lf,lam,lcm,ldm,lcb,gk,1_on_1_rush_trait,acrobatic_clearance_trait,argues_with_officials_trait,avoids_using_weaker_foot_trait,backs_into_player_trait,bicycle_kicks_trait,cautious_with_crosses_trait,chip_shot_trait,chipped_penalty_trait,comes_for_crosses_trait,corner_specialist_trait,diver_trait,dives_into_tackles_trait,diving_header_trait,driven_pass_trait,early_crosser_trait,fan's_favourite_trait,fancy_flicks_trait,finesse_shot_trait,flair_trait,flair_passes_trait,gk_flat_kick_trait,gk_long_throw_trait,gk_up_for_corners_trait,giant_throw_in_trait,inflexible_trait,injury_free_trait,injury_prone_trait,leadership_trait,long_passer_trait,long_shot_taker_trait,long_throw_in_trait,one_club_player_trait,outside_foot_shot_trait,playmaker_trait,power_free_kick_trait,power_header_trait,puncher_trait,rushes_out_of_goal_trait,saves_with_feet_trait,second_wind_trait,selfish_trait,skilled_dribbling_trait,stutter_penalty_trait,swerve_pass_trait,takes_finesse_free_kicks_trait,target_forward_trait,team_player_trait,technical_dribbler_trait,tries_to_beat_defensive_line_trait,poacher_speciality,speedster_speciality,aerial_threat_speciality,dribbler_speciality,playmaker_speciality,engine_speciality,distance_shooter_speciality,crosser_speciality,free_kick_specialist_speciality,tackling_speciality,tactician_speciality,acrobat_speciality,strength_speciality,clinical_finisher_speciality,prefers_rs,prefers_rw,prefers_rf,prefers_ram,prefers_rcm,prefers_rm,prefers_rdm,prefers_rcb,prefers_rb,prefers_rwb,prefers_st,prefers_lw,prefers_cf,prefers_cam,prefers_cm,prefers_lm,prefers_cdm,prefers_cb,prefers_lb,prefers_lwb,prefers_ls,prefers_lf,prefers_lam,prefers_lcm,prefers_ldm,prefers_lcb,prefers_gk
189125,G. Bonaventura,Giacomo Bonaventura,Milan,https://cdn.sofifa.org/18/teams/47.png,2197,27,Italian Serie A,1989-08-22,181.0,75.0,Lean,False,https://cdn.sofifa.org/flags/27@3x.png,Italy,https://cdn.sofifa.org/18/players/189125.png,26500000.0,115000.0,45100000.0,83,83,78,77,82,83,67,73,3,3,3,High,Medium,Right,82,70,60,84,78,83,78,78,80,85,78,78,81,82,77,84,69,87,69,86,68,72,78,82,68,82,60,72,68,10,14,7,15,14,77.0,81.0,80.0,82.0,82.0,81.0,76.0,70.0,75.0,78.0,77.0,81.0,80.0,82.0,82.0,81.0,76.0,70.0,75.0,78.0,77.0,80.0,82.0,82.0,76.0,70.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
189068,B. Dost,Bas Dost,Sporting CP,https://cdn.sofifa.org/18/teams/237.png,1809,28,Portuguese Primeira Liga,1989-05-31,196.0,89.0,Lean,False,https://cdn.sofifa.org/flags/34@3x.png,Netherlands,https://cdn.sofifa.org/18/players/189068.png,27000000.0,28000.0,54000000.0,83,83,60,83,57,64,43,83,3,2,3,Medium,Medium,Right,38,87,93,74,85,64,62,32,37,73,54,64,38,85,35,83,55,84,89,74,72,39,88,68,81,78,29,48,26,6,12,15,11,8,81.0,69.0,76.0,71.0,67.0,68.0,57.0,57.0,54.0,55.0,81.0,69.0,76.0,71.0,67.0,68.0,57.0,57.0,54.0,55.0,81.0,76.0,71.0,67.0,57.0,57.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
188377,K. Walker,Kyle Walker,Manchester City,https://cdn.sofifa.org/18/teams/10.png,2164,27,English Premier League,1990-05-28,183.0,83.0,Normal,True,https://cdn.sofifa.org/flags/14@3x.png,England,https://cdn.sofifa.org/18/players/188377.png,24000000.0,130000.0,46200000.0,83,84,90,63,73,76,80,81,3,2,2,High,Medium,Right,78,51,73,75,57,77,76,71,67,76,86,93,70,81,72,86,83,90,77,68,78,78,66,69,63,75,79,84,83,12,6,16,15,8,72.0,74.0,73.0,73.0,74.0,76.0,78.0,79.0,82.0,81.0,72.0,74.0,73.0,73.0,74.0,76.0,78.0,79.0,82.0,81.0,72.0,73.0,73.0,74.0,78.0,79.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
188152,Oscar,Oscar dos Santos Emboaba,,,1961,25,,1991-09-09,179.0,67.0,Lean,True,https://cdn.sofifa.org/flags/54@3x.png,Brazil,https://cdn.sofifa.org/18/players/188152.png,0.0,0.0,,83,86,74,75,79,82,43,47,3,4,3,Medium,High,Right,70,75,54,83,63,81,77,77,78,84,75,74,86,81,80,76,66,76,36,77,31,34,81,83,68,83,37,50,47,12,10,15,12,12,74.0,79.0,80.0,81.0,77.0,79.0,61.0,49.0,61.0,64.0,74.0,79.0,80.0,81.0,77.0,79.0,61.0,49.0,61.0,64.0,74.0,80.0,81.0,77.0,61.0,49.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
187936,S. N'Zonzi,Steven N'Zonzi,Sevilla FC,https://cdn.sofifa.org/18/teams/481.png,2032,28,Spanish Primera División,1988-12-15,190.0,75.0,Lean,True,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/187936.png,21000000.0,25000.0,44100000.0,83,83,57,67,73,71,80,88,2,3,3,Medium,Medium,Right,59,64,79,82,55,72,73,42,78,82,52,61,43,82,31,79,75,86,91,66,87,85,70,77,57,85,75,83,78,7,16,16,16,13,73.0,70.0,73.0,74.0,79.0,72.0,82.0,82.0,77.0,76.0,73.0,70.0,73.0,74.0,79.0,72.0,82.0,82.0,77.0,76.0,73.0,73.0,74.0,79.0,82.0,82.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
186547,M. Musacchio,Mateo Musacchio,Milan,https://cdn.sofifa.org/18/teams/47.png,1917,26,Italian Serie A,1990-08-26,180.0,73.0,Lean,False,https://cdn.sofifa.org/flags/52@3x.png,Argentina,https://cdn.sofifa.org/18/players/186547.png,27000000.0,105000.0,47900000.0,83,86,70,51,67,58,84,78,3,2,3,Medium,Medium,Right,55,48,81,78,36,43,53,45,70,73,72,69,72,81,59,57,83,70,81,53,81,85,50,64,57,76,85,84,86,5,11,12,6,12,62.0,61.0,62.0,64.0,69.0,63.0,79.0,82.0,78.0,75.0,62.0,61.0,62.0,64.0,69.0,63.0,79.0,82.0,78.0,75.0,62.0,62.0,64.0,69.0,79.0,82.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
185239,O. Toprak,Ömer Toprak,Borussia Dortmund,https://cdn.sofifa.org/18/teams/22.png,1864,27,German Bundesliga,1989-07-21,186.0,83.0,Normal,False,https://cdn.sofifa.org/flags/48@3x.png,Turkey,https://cdn.sofifa.org/18/players/185239.png,24500000.0,66000.0,43500000.0,83,84,76,39,62,67,85,75,3,2,4,Medium,Medium,Right,49,28,83,74,55,64,44,33,69,72,72,79,64,81,61,63,82,68,78,36,73,84,35,59,48,78,86,85,82,11,8,11,12,15,59.0,60.0,60.0,62.0,67.0,63.0,77.0,81.0,77.0,74.0,59.0,60.0,60.0,62.0,67.0,63.0,77.0,81.0,77.0,74.0,59.0,60.0,62.0,67.0,77.0,81.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
185020,José Callejón,José María Callejón Bueno,Napoli,https://cdn.sofifa.org/18/teams/48.png,1987,30,Italian Serie A,1987-02-11,178.0,73.0,Lean,True,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/185020.png,24500000.0,87000.0,41700000.0,83,83,90,78,71,83,35,65,3,3,2,High,High,Right,77,76,65,75,84,82,65,65,51,84,90,90,85,80,81,78,73,92,55,80,54,40,88,78,62,79,24,32,32,8,5,14,11,11,79.0,82.0,81.0,80.0,73.0,81.0,56.0,48.0,60.0,64.0,79.0,82.0,81.0,80.0,73.0,81.0,56.0,48.0,60.0,64.0,79.0,81.0,80.0,73.0,56.0,48.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
184826,Adrien Silva,Adrien S. Perruchet Silva,,,2174,28,,1989-03-15,175.0,69.0,Normal,False,https://cdn.sofifa.org/flags/38@3x.png,Portugal,https://cdn.sofifa.org/18/players/184826.png,0.0,0.0,,83,83,65,76,82,81,78,72,3,3,4,Medium,High,Right,78,71,61,83,75,82,79,75,84,85,64,65,73,77,67,83,56,89,62,80,79,84,75,85,85,82,80,78,73,15,6,8,10,7,74.0,78.0,78.0,80.0,82.0,79.0,81.0,75.0,78.0,79.0,74.0,78.0,78.0,80.0,82.0,79.0,81.0,75.0,78.0,79.0,74.0,78.0,80.0,82.0,81.0,75.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
184431,S. Giovinco,Sebastian Giovinco,Toronto FC,https://cdn.sofifa.org/18/teams/111651.png,1961,30,USA Major League Soccer,1987-01-26,163.0,61.0,Normal,True,https://cdn.sofifa.org/flags/27@3x.png,Italy,https://cdn.sofifa.org/18/players/184431.png,25000000.0,15000.0,37500000.0,83,83,84,81,79,87,27,57,2,4,4,High,Medium,Right,73,83,34,79,75,86,86,89,75,87,88,81,92,82,93,79,34,77,42,81,75,26,84,82,77,88,23,29,28,6,3,6,3,3,76.0,83.0,83.0,83.0,76.0,82.0,57.0,41.0,54.0,60.0,76.0,83.0,83.0,83.0,76.0,82.0,57.0,41.0,54.0,60.0,76.0,83.0,83.0,76.0,57.0,41.0,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
184144,N. Gaitán,Nicolás Gaitán,Atlético Madrid,https://cdn.sofifa.org/18/teams/240.png,2006,29,Spanish Primera División,1988-02-23,173.0,68.0,Lean,False,https://cdn.sofifa.org/flags/52@3x.png,Argentina,https://cdn.sofifa.org/18/players/184144.png,25500000.0,70000.0,52300000.0,83,83,81,74,81,85,39,55,3,4,2,Medium,Medium,Left,82,73,54,81,81,85,88,72,78,84,84,79,87,84,81,72,68,69,46,74,57,40,79,82,71,80,30,42,43,8,11,9,7,5,75.0,81.0,80.0,81.0,76.0,81.0,61.0,50.0,61.0,65.0,75.0,81.0,80.0,81.0,76.0,81.0,61.0,50.0,61.0,65.0,75.0,80.0,81.0,76.0,61.0,50.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
181783,M. Mandžukić,Mario Mandžukić,Juventus,https://cdn.sofifa.org/18/teams/45.png,2104,31,Italian Serie A,1986-05-21,190.0,86.0,Lean,True,https://cdn.sofifa.org/flags/10@3x.png,Croatia,https://cdn.sofifa.org/18/players/181783.png,23500000.0,135000.0,38800000.0,83,83,72,78,71,74,65,87,3,3,3,High,High,Right,72,84,90,75,86,74,64,49,65,77,68,76,67,86,53,78,85,87,87,58,88,66,89,74,76,80,56,64,64,10,8,5,8,15,81.0,76.0,78.0,76.0,75.0,77.0,72.0,73.0,72.0,72.0,81.0,76.0,78.0,76.0,75.0,77.0,72.0,73.0,72.0,72.0,81.0,78.0,76.0,75.0,72.0,73.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
180819,A. Lallana,Adam Lallana,Liverpool,https://cdn.sofifa.org/18/teams/9.png,2141,29,English Premier League,1988-05-10,172.0,73.0,Lean,True,https://cdn.sofifa.org/flags/14@3x.png,England,https://cdn.sofifa.org/18/players/180819.png,25000000.0,135000.0,47500000.0,83,83,73,75,80,84,65,74,3,4,5,High,High,Right,74,79,67,86,72,85,77,66,77,86,74,72,83,78,76,72,73,90,67,72,74,68,77,83,70,80,60,67,62,6,15,14,8,11,77.0,80.0,80.0,82.0,81.0,81.0,75.0,69.0,73.0,75.0,77.0,80.0,80.0,82.0,81.0,81.0,75.0,69.0,73.0,75.0,77.0,80.0,82.0,81.0,75.0,69.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
179784,B. Höwedes,Benedikt Höwedes,Juventus,https://cdn.sofifa.org/18/teams/45.png,1862,29,Italian Serie A,1988-02-29,187.0,82.0,Normal,True,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/179784.png,20000000.0,50000.0,,83,83,64,47,63,64,83,77,3,2,3,Medium,Medium,Right,58,48,84,73,38,60,38,52,64,68,62,65,63,82,61,62,82,68,81,31,79,83,51,57,56,82,84,83,83,14,6,9,10,7,63.0,61.0,61.0,62.0,66.0,63.0,76.0,81.0,76.0,73.0,63.0,61.0,61.0,62.0,66.0,63.0,76.0,81.0,76.0,73.0,63.0,61.0,62.0,66.0,76.0,81.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
178562,E. Banega,Éver Banega,Sevilla FC,https://cdn.sofifa.org/18/teams/481.png,2086,29,Spanish Primera División,1988-06-29,174.0,71.0,Normal,True,https://cdn.sofifa.org/flags/52@3x.png,Argentina,https://cdn.sofifa.org/18/players/178562.png,25500000.0,27000.0,53600000.0,83,83,69,70,85,84,62,67,3,4,4,Medium,Medium,Right,80,65,45,88,65,83,83,81,85,85,71,67,84,78,86,74,58,66,67,77,69,70,75,85,67,82,57,69,61,13,8,7,7,10,71.0,79.0,78.0,81.0,81.0,79.0,75.0,66.0,70.0,73.0,71.0,79.0,78.0,81.0,81.0,79.0,75.0,66.0,70.0,73.0,71.0,78.0,81.0,81.0,75.0,66.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
178005,Rui Patrício,Rui Pedro dos Santos Patrício,Sporting CP,https://cdn.sofifa.org/18/teams/237.png,1350,29,Portuguese Primeira Liga,1988-02-15,190.0,84.0,Normal,False,https://cdn.sofifa.org/flags/38@3x.png,Portugal,https://cdn.sofifa.org/18/players/178005.png,17500000.0,19000.0,35000000.0,83,83,85,81,80,82,55,79,3,1,2,Medium,Medium,Left,12,12,11,31,17,20,10,16,30,23,53,57,61,80,54,38,79,45,77,11,39,22,13,63,32,53,13,13,11,85,81,80,79,82,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
177683,Y. Sommer,Yann Sommer,Borussia Mönchengladbach,https://cdn.sofifa.org/18/teams/23.png,1299,28,German Bundesliga,1988-12-17,183.0,79.0,Normal,True,https://cdn.sofifa.org/flags/47@3x.png,Switzerland,https://cdn.sofifa.org/18/players/177683.png,21000000.0,39000.0,37300000.0,83,84,81,82,83,83,51,80,3,1,4,Medium,Medium,Right,13,13,10,40,8,15,12,13,31,25,48,54,55,80,58,23,69,45,68,12,38,21,15,58,24,57,11,19,12,81,82,83,80,83,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
177388,D. Payet,Dimitri Payet,Olympique de Marseille,https://cdn.sofifa.org/18/teams/219.png,2062,30,French Ligue 1,1987-03-29,175.0,77.0,Normal,True,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/177388.png,24500000.0,46000.0,46600000.0,83,83,74,78,85,87,37,69,3,4,4,High,Low,Right,84,76,59,85,79,89,90,91,82,90,76,72,79,75,80,78,48,73,74,83,57,37,77,87,76,83,29,36,39,11,15,9,14,12,77.0,82.0,81.0,83.0,79.0,82.0,62.0,51.0,59.0,64.0,77.0,82.0,81.0,83.0,79.0,82.0,62.0,51.0,59.0,64.0,77.0,81.0,83.0,79.0,62.0,51.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
