IncidentDateTime,City,IncidentState,Country,Shape,DurationSeconds,Comments
2003-12-28 10:00:00.000,hyas (canada),sk,,fireball,1800.00,It was a clear night just after christmas time when I was walking home from my cuzins who lives about a block down from where I live. I
2003-12-28 15:00:00.000,west branch,mi,,light,60.00,I saw a bright white light with a haze around it when I was on the highway that flew behind a tree and disappeared.
2003-12-28 23:10:00.000,centereach/selden/coram,ny,,triangle,540.00,Triangle shaped object hovering over selden and coram area&#44 very low and bright.
2006-12-28 06:50:00.000,michigan (southeast portion) (in-flight sighting),mi,,light,600.00,Fast moving light spoted from commercial jet.
2008-12-28 11:00:00.000,russlville,ar,,unknown,300.00,((HOAX??))  A object came up a blue ball came out and then flew away into a trangler think
2009-12-28 03:30:00.000,cherry grove,sc,,triangle,240.00,TRI SHAPED CRAFT WITH THREE LIGHTS AND NO SOUND
2010-12-28 23:40:00.000,auburn and westboro,ma,,other,900.00,3 Objects&#44 All were bright glittery&#44 2 eventually turned off bright lights and were observed&#44 third travlled quickly.
2012-12-28 23:00:00.000,ocatilio wells,ca,,oval,900.00,We saw 5 orange orbs&#44 all in a line; they blinked out one by one I have pictures but not great ones.
2013-12-28 20:30:00.000,st. clair shores,mi,,light,600.00,Bright green/red LED type light moving very fast and performing unusual manuevers with multiple witnesses.
2013-12-28 22:47:00.000,monterey bay area,ca,,triangle,6.00,Triangle-shaped craft w/3 solid white lights on the bottom&#44 travelling fast&#44 visible about 6 sec.
1994-12-29 23:10:00.000,oppenhium,ny,,oval,300.00,A large kitchen table sized&#44 ovel with lights going around it went past my house not making a sound.
1998-12-29 00:16:00.000,primm (5 miles west of&#44 on i-15 westbound,nv,,light,120.00,Yellow in color. with a black rectangle in the yellow light. It was traveling from west to east. North of I-15
2000-12-29 19:30:00.000,berthoud pass,co,,triangle,300.00,Up close and stealth-like on the backside of Berthoud Pass&#44 Colorado
2002-12-29 13:45:00.000,coconut grove/miami,fl,,light,1200.00,three pinpoint dots very high in the sky above Coconut Grove in Miami&#44 FL
2003-12-29 18:00:00.000,harmony township,nj,,cross,600.00,unusual object in Harmony Township skies
2005-12-29 20:00:00.000,sault ste. marie (east of; algoma district)) (canada),on,,circle,300.00,7 or 8 Large Orange glowing UFOs Rise&#44make patterns&#44and race in our southern night sky.
2007-12-29 22:00:00.000,phoenix/glendale (over),az,,light,1200.00,RED LIGHTS IN FORMATION OVER PHOENIX
2008-12-29 19:45:00.000,north coventry,pa,,teardrop,4500.00,bright star-like object hovered over wooded area for at least 45 min.  ((NUFORC Note:  Possible sighting
2009-12-29 01:00:00.000,temperence,mi,,light,120.00,12/29/09 1:00 am temperence&#44michigan light 2 min. Seen a BRIGHT light over temperence&#44michigan from my front deck of my home.
2011-12-29 18:03:00.000,arabi/chalmette,la,,triangle,600.00,Triangle shaped aircraft with a light at each point&#44 different colors&#44 hovering about 100-200 feet above the ground.
2012-12-29 00:50:00.000,spencerville (canada),on,,light,10.00,Light appeared into sky through the window as i was watching TV and it zipped down zig zagging into the forest. It looked like a star b
2013-12-29 06:00:00.000,beaver dam,az,,light,3600.00,Light makes erratic movements over northern AZ and southern UT.
2013-12-29 17:30:00.000,kailua kona,hi,,light,900.00,Light craft hovering over coast of Kona Hawaii I would say west above La&#39aloa beach park...
2013-12-29 19:00:00.000,hampton roads,va,,triangle,10800.00,Traveling on I 95 to I 64 when I spotted 2 object in the sky. The object had at least four light on each object. The lights appeared gr
1952-12-30 12:00:00.000,camp mccoy (enroute to),wi,,cylinder,1800.00,1951-2 winter sighting
2001-12-30 14:30:00.000,las vegas/truth or consequences (between),nm,,disk,60.00,small black disk flying fast in sunny NM sky
2003-12-30 15:24:00.000,boulder area (not sure: it was far away),co,,sphere,20.00,On the day I made this observation&#44 there was not a single cloud to be seen in the entire sky - a typically beautiful Colorado day&#33 As
2005-12-30 21:30:00.000,petelo (near),mo,,light,900.00,It looked  like an orange firey disk huvering at tree level
2006-12-30 01:00:00.000,westport,ma,,circle,300.00,I GOT UP TO LET MY DOGS OUT AS I DO EVERY NIGHT.. I ALWAYS CHECK THE WINDOWS. I GLANCED OUT MY KITCHEN WINDOW ( THAT FACES  WEST ) AND
2007-12-30 01:00:00.000,braintree,vt,,circle,600.00,Another bright bright lite in sky
2009-12-30 14:00:00.000,gulf of mexico (over),tx,,other,480.00,Five rodlike structures seen at 35&#44000 feet over Gulf of Mexico.
2010-12-30 19:30:00.000,bluffton,sc,,light,180.00,Moving lights in the south carolina Sky.
2011-12-30 01:00:00.000,temecula/menifee,ca,,triangle,300.00,Little triangles&#44 and one big one with multiple lights&#44 huge.
2011-12-30 20:45:00.000,thompson&#39s station,tn,,light,5400.00,Distant point of light zig-zags&#44 hovers and then moves rapidly across sky
2012-12-30 06:39:00.000,dulles (fairfax/loudon),va,,flash,0.50,Rare White Light of Unknown Origin with Pulse/Strobe/Ovalblanket
2012-12-30 20:00:00.000,long lake/traverse city,mi,,changing,7200.00,Blues Greens and Purples.  Flat shoelace like object changing into ball shape.
2013-12-30 10:30:00.000,marco island,fl,,teardrop,600.00,I was walking north on the beach on Marco Island when I looked up after I heard a loud plane. It was a grey colored single engined plan
2013-12-30 21:30:00.000,los angeles/silver lake,ca,,fireball,300.00,3 fiery red lights flying in formation over east Los Angeles.
1999-12-31 23:47:00.000,keys/ceres (between),ca,,other,600.00,On New Years Eve Night I witnessed 6 glowing objest in the sky moving very slow. I wasn&#39t seeing things because I only had 1 Drink all
1999-12-31 23:48:00.000,keys/ceres (between&#44 right over hyw 99),ca,,changing,180.00,At a familly gathering new years eve night 6 lit up object that where almost set up in a V formation exept for 1 that was down and in t
2000-12-31 23:59:00.000,ybor,fl,,oval,1200.00,Large object above thousands... and only a few reacted.
2002-12-31 07:30:00.000,shoreline/edmonds,wa,,light,2.00,Large ball of light in the sky falling slowly to the ground
2002-12-31 17:13:00.000,monrovia/arcadia/auarte area,ca,,other,600.00,There was three lights in perfect alignment(diaganol) flashing in sequence&#44 revealing the size and shape of the ufo
2003-12-31 00:00:00.000,shelby township,mi,,light,1800.00,Red&#44 Blue&#44 &amp; White Lights circle Stoney Creek/Rochester Area&#44 Move North
2005-12-31 01:00:00.000,cumberland,me,,other,3.00,Strange green object dropping vertically in the semi-cloudy night sky over Cumberland&#44 Maine.  Then suddenly dissapearing.
2006-12-31 11:59:00.000,santa rsoa,ca,,light,300.00,17 objects in the sky moving in a side to side and up and down pattern.  All 17 objects moved away and slowly faded away as if they wer
2006-12-31 23:00:00.000,imperial desert,ca,,oval,6312000.00,The Object was more round than Oval. It was behind the cloulds &#44the moon was very bright that night so you could see very good. I looke
2007-12-31 00:00:00.000,freehold township,nj,,diamond,30.00,Loud piercing sonar metal like disturbance at 4am in freehold&#44NJ December 31&#442007
2008-12-31 12:00:00.000,florida (southern),fl,,circle,2.00,a jet and orb flying together same speed
2009-12-31 10:30:00.000,n. hollywood,ca,,cigar,70.00,something exploding over Universal Studios in many shining pieces
2010-12-31 06:10:00.000,carmel,ca,,light,60.00,Unidentified &quot;dual&quot; satellite
2010-12-31 21:30:00.000,poipu koloa,hi,,light,120.00,Poipu beach&#44 Kauai&#44 Hawaii New Years sighting of two firelike objects in the sky.
2010-12-31 23:43:00.000,fairfax,pa,,light,120.00,6 red lights flying in a line over Fairfax&#44 VA while changing speed and position before simultaneously disappearing
2011-12-31 20:00:00.000,hwy 58 (past 119),va,,circle,60.00,Group of 5 or 6 circular objects around 8pm seen on 58 near rt119.  Appearance of group in a zigzag very bright and orange. I managed t
2011-12-31 22:00:00.000,prescott/prescott valley,az,,light,5.00,Green light/sphere seen in Prescott/Prescott Valley
2012-12-31 01:20:00.000,washington&#44 d.c.,dc,,triangle,900.00,Saw a triangular craft flying north to south&#44 few minutes saw a chemtrail moving east to west.
2012-12-31 21:30:00.000,wahkiakum county (willapa hills),wa,,chevron,180.00,Tonight&#44 in SW Washington&#44 a very bright orange light was moving in a northerly direction&#44 apparently crossing the Columbia River and p
2012-12-31 22:00:00.000,karne city,tx,,fireball,1800.00,What looked like fire balls in sky.
2012-12-31 22:20:00.000,crandal,in,,sphere,300.00,Saw a white orb with red glow hovering off the ground about a 60 feet the red glow disapeared dropped a couple of feet and headed sout
2012-12-31 22:30:00.000,carson,nv,,circle,60.00,Hovering Craft looked like it had two levels. 3/4 lights.
2013-12-31 16:00:00.000,in-flight (danver to los angeles),ca,,light,300.00,We saw bright lights that we could not explain.
2013-12-31 20:40:00.000,westport/wadhams,ny,,light,240.00,Red orb lights in sky.
2013-12-31 21:20:00.000,north seattle,wa,,other,120.00,Approx. 9:20pm December 31st&#44 2013 Location:  North Seattle Area  Looking west from our home we noticed a bright red/orange ball.  It s
2013-12-31 21:42:00.000,eastvale,ca,,formation,180.00,4 fireball red light in formation.
1995-12-03 22:00:00.000,nisqually delta,wa,,,15.00,Woman &amp; husband&#44 while driving S on Hwy. I-5&#44 witness obj. beside road light up huge area of sky for 3 sec.&#44  again 10 min. later.
1998-01-23 18:05:00.000,holstein/heartwell (in country between),ne,,triangle,420.00,Father and son driving west on Hiway 6&#44 around 6 pm. Glowing object stationary for 6 to 7 minutes. Object turns on end&#44 then turns to s
1999-12-03 16:00:00.000,saddle mountains,wa,,,1800.00,Jets?  With only white lights&#44 one emitting bright white flashes every minute or so
2001-01-23 19:30:00.000,kings county (canada),ns,,flash,3300.00,I SEEN A STRANGE LIGHT IN THE NIGHT SKY JAN23/01.  ONE TIME  LAST SUMMER I SEEN A STRANGE FALLING OBJECT IN THE DAYLIGHT SKY OVER BLACK
2002-01-23 14:00:00.000,swan hills (canada),ab,,circle,600.00,UFO remains fixed in the sky as commercial jets fly above it.
2002-12-03 23:30:00.000,san carlos apache reservation,az,,unknown,5.00,Saw a huge bright red/orange object flying south and low at a high rate of speed over San Carlos Apache Reservation.   Disappared in a
2003-01-23 18:45:00.000,st.regis (canada),pq,,sphere,3.00,A glowing greenish ball of light  falls out of the night sky.
2004-12-03 01:00:00.000,norquay (canada),sk,,sphere,1200.00,They were observing us.
2004-12-03 05:30:00.000,reed spring,mo,,light,7200.00,5:30 met friend to go to work. he is talking about light he has been watching in the south and also another much brighter light in the
2004-12-03 18:00:00.000,sunol/pleasanton,ca,,triangle,30.00,7 Lights&#44 Big to small&#44 moving to the center of the triangle&#44 appearing out of no where as if going un cloaked.
2004-01-23 21:30:00.000,dallas/fort worth,tx,,light,600.00,Three bright round lights at high altitude hovering in the sky  adjacent the airliner I was in. Moved very little
2005-12-03 12:30:00.000,harrison township,mi,,disk,60.00,Slow moving object
2005-12-03 18:35:00.000,robert moses beach,ny,,circle,600.00,I work at the Islandia Marriot on Long Island&#44 New York.  I have been working there for about 8 or 9 months now.  I have access to the
2006-01-23 03:00:00.000,westbranch,mi,,light,120.00,Me and my associate were driving south on hwy I-75 at 3am&#44 as soon as we enterd westbranch MI we saw a bright light hovering over the t
2006-12-03 18:30:00.000,south st. paul,mn,,light,9000.00,Green lights from georgia to Minnesota?
2006-12-03 22:00:00.000,eldorado,ar,,other,90.00,ufo blows up leaves void then returns to original white light.  ((NUFORC Note:  Possibly a sighting of Sirius.  PD))
2007-12-03 18:45:00.000,beaver dam,az,,light,180.00,6 bright lights near Mesquite Nv.
2008-12-03 14:03:00.000,lake tapps,wa,,triangle,60.00,Black triangle with light red lights over pasture and trees
2008-12-03 16:30:00.000,lisbon,ct,,circle,5.00,There was a bright gray circular object that crossed the sky in a matter of seconds and dissapered. 500 Lights On Object0: Yes
2008-12-03 19:00:00.000,neville island,pa,,light,3600.00,IT IS A SYMETRICAL WHITE LIGHT MAKING A PERFECT CIRCLE
2008-01-23 23:05:00.000,borden carleton (canada),pe,,diamond,600.00,The object was well lit up&#44 on the clear night&#44 was moving very slow&#44 also the object didn&#39t make any noise&#33
2009-01-23 07:15:00.000,bloomington/minneapolis,mn,,triangle,1200.00,I was driving on a highly used freeway across a bridge. I Don&#39t remember much&#44 I just remember feeling like this doesn&#39t seem normal. P
2010-12-03 04:10:00.000,stevenson ranch,ca,,light,2700.00,Early morning bright/dimming white light&#44 moved&#44 dissapeared/reappeared.
2010-01-23 18:00:00.000,lake tapps,wa,,circle,3.00,White glowing object appears&#44 moves very fast&#44 and then dissappeared.
2010-12-03 21:00:00.000,grahm/spanaway,wa,,circle,2700.00,UFO spotted in Grahm/Spanaway Washington State.  ((NUFORC Note:  Sighting of Sirius??  PD))
2010-12-03 23:00:00.000,miami/fort lauderdale,fl,,light,259200.00,Beams of Energy &amp; Illuminated Particles&#44 Rapidly Moving Clusters of Stars
2011-12-03 23:35:00.000,pointplace,oh,,fireball,35.00,I was walking my dog saw a yellowish white fire ball flying over Lake Erie as it crossed land it done like a 90 degree turn acelerated
2012-01-23 03:00:00.000,west virginia,va,,other,420.00,((HOAX??))  Truck driver saw massive craft as big as a mountain with lights over West Virginia.
2013-12-03 17:00:00.000,kissimme,fl,,circle,600.00,Glowing circular object flaming across the sky leaving glowing white smoke and seen by people playing basketball.
2013-12-03 17:30:00.000,lehigh,fl,,fireball,900.00,Comet like Fire Ball Turned into craft  then there were two then they disappeared.
2013-12-03 17:35:00.000,glen st. mary,fl,,fireball,300.00,Fireball in sky with shock wave that was emitted as white orbs appeared.
2014-01-23 07:40:00.000,walnut creek/concord,ca,,unknown,60.00,Three irregular shapes flying in close proximity in Walnut Creek&#44 Ca.
2014-01-23 20:15:00.000,lacrosse,fl,,oval,600.00,Craft with 3 big bright amber lights moving slow toward house over hay field. Craft went over tree line then moved closer to ground. No
2014-01-23 22:34:00.000,ste-brigitte de laval (canada),qc,,sphere,3600.00,Hovering orbs inside my bedroom and alien figures outside my window. Possible abduction.
