MixId,MixDesc,plant,ShipDate,DeliveryWeight,Cost,Quantity,OrderDate,WeightValue
235146,3500 PSI .45 W/C W/ASH FLOW,2,2017-03-01T08:48:54Z,3971.1375,37.6525,26.9648,2017-02-28T11:48:54Z,2.23155
235146,3500 PSI .45 W/C W/ASH FLOW,3,2017-03-01T08:49:03Z,3971.1375,38.7725,26.9648,2017-02-28T06:49:03Z,2.23155
235146,3500 PSI .45 W/C W/ASH FLOW,4,2017-03-01T08:49:11Z,3971.1375,37.6525,26.9648,2017-02-28T06:49:11Z,2.23155
235146,3500 PSI .45 W/C W/ASH FLOW,5,2017-03-01T08:49:21Z,3967.075,11.48,24.2153,2017-02-28T06:49:21Z,2.23041
23000LW,3000PSI W/FLY ASH LT WT,5,2017-03-18T08:41:40Z,3255.399,36.645,5.3837,2017-03-17T11:41:40Z,2.02046
235146,3500 PSI .45 W/C W/ASH FLOW,6,2017-03-01T08:49:30Z,3971.1375,37.6525,5.8477,2017-02-28T06:49:30Z,2.23155
23000LW,3000PSI W/FLY ASH LT WT,4,2017-03-18T08:42:07Z,3259.149,61.291,17.8838,2017-03-17T06:42:07Z,2.02163
235145,3500 PSI .45W/C W/FLY ASH,1,2017-03-01T08:55:36Z,3968.7,36.8138,26.9896,2017-02-28T11:55:36Z,2.23086
235145,3500 PSI .45W/C W/FLY ASH,2,2017-03-01T08:55:53Z,3968.7,36.0938,26.9354,2017-02-28T11:55:53Z,2.23086
235145,3500 PSI .45W/C W/FLY ASH,3,2017-03-01T08:56:05Z,3968.7,37.2138,26.9354,2017-02-28T06:56:05Z,2.23086
235145,3500 PSI .45W/C W/FLY ASH,4,2017-03-01T08:56:14Z,3968.7,36.0938,26.9354,2017-02-28T06:56:14Z,2.23086
235145,3500 PSI .45W/C W/FLY ASH,5,2017-03-01T08:56:23Z,3967.075,11.48,24.2153,2017-02-28T06:56:23Z,2.23041
235145,3500 PSI .45W/C W/FLY ASH,6,2017-03-01T08:56:33Z,3968.7,36.0938,5.8477,2017-02-28T11:56:33Z,2.23086
230146,3000 PSI .45 W/C W/ASH FLOW,1,2017-03-01T08:59:31Z,3971.1375,38.3725,27.019,2017-02-28T11:59:31Z,2.23155
230146,3000 PSI .45 W/C W/ASH FLOW,2,2017-03-01T08:59:46Z,3971.1375,37.6525,26.9648,2017-02-28T11:59:46Z,2.23155
230146,3000 PSI .45 W/C W/ASH FLOW,3,2017-03-01T08:59:54Z,3971.1375,38.7725,26.9648,2017-02-28T11:59:54Z,2.23155
230146,3000 PSI .45 W/C W/ASH FLOW,4,2017-03-01T09:00:00Z,-3971.1375,37.6525,26.9648,2017-02-28T07:00:00Z,2.23155
230146,3000 PSI .45 W/C W/ASH FLOW,5,2017-03-01T09:00:08Z,3967.075,11.48,24.2153,2017-02-28T07:00:08Z,2.23041
230146,3000 PSI .45 W/C W/ASH FLOW,6,2017-03-01T09:00:16Z,3971.1375,37.6525,5.8477,2017-02-28T07:00:16Z,2.23155
230145,3000 PSI .45 W/C W/ FLY ASH,1,2017-03-01T09:03:08Z,3968.6375,36.7885,26.9887,2017-02-28T07:03:08Z,2.2308500000000002
230145,3000 PSI .45 W/C W/ FLY ASH,2,2017-03-01T09:03:42Z,3968.6375,36.0685,26.9345,2017-02-28T12:03:42Z,2.2308500000000002
230145,3000 PSI .45 W/C W/ FLY ASH,3,2017-03-01T09:03:49Z,3968.6375,37.1885,26.9345,2017-02-28T12:03:49Z,2.2308500000000002
230145,3000 PSI .45 W/C W/ FLY ASH,4,2017-03-01T09:03:55Z,3968.6375,36.0685,26.9345,2017-02-28T12:03:55Z,2.2308500000000002
23000LW,3000PSI W/FLY ASH LT WT,3,2017-03-18T08:42:19Z,3259.149,61.891,17.8838,2017-03-17T06:42:19Z,2.02163
230145,3000 PSI .45 W/C W/ FLY ASH,5,2017-03-01T09:04:02Z,3967.075,11.48,24.2153,2017-02-28T07:04:02Z,2.23041
23000LW,3000PSI W/FLY ASH LT WT,2,2017-03-18T08:42:30Z,3259.149,61.291,25.8966,2017-03-17T06:42:30Z,2.02163
230145,3000 PSI .45 W/C W/ FLY ASH,6,2017-03-01T09:04:09Z,3968.6375,36.0685,5.8477,2017-02-28T07:04:09Z,2.2308500000000002
125400,2500 PSI - MAG B - NO FLY ASH,6,2017-03-18T08:45:05Z,3991.6075,31.2495,0.324,2017-03-17T06:45:05Z,2.23729
23000LW,3000PSI W/FLY ASH LT WT,1,2017-03-18T08:42:38Z,3259.149,61.291,25.9508,2017-03-17T11:42:38Z,2.02163
230490,3000 PSI PT MIX W/ ASH,6,2017-03-18T08:47:06Z,3964.7325,32.9163,0.324,2017-03-17T06:47:06Z,2.22975
125150,2500 PSI.67W/C NO ASH FLOWABLE,6,2017-03-18T08:43:18Z,3991.4825,31.5613,0.324,2017-03-17T06:43:18Z,2.23726
250190,5000 PSI - FLOWABLE N/C,6,2017-03-18T08:47:48Z,3977.3575,39.0367,0.324,2017-03-17T11:47:48Z,2.23329
250100,5000 PSI,6,2017-03-18T08:47:29Z,3975.17,37.6892,0.324,2017-03-17T06:47:29Z,2.23268
230192,2500 PSI .50 W/C FLOWABLE,2,2017-03-18T08:59:33Z,3959.35,32.2988,27.0156,2017-03-17T11:59:33Z,2.22823
125190,2500 PSI N/ASH N/CL MID RANGE,1,2017-06-03T11:58:30Z,3979.515,31.3908,27.0701,2017-06-03T05:58:30Z,2.2339
265720,6.5 SACK SHOTCRETE,1,2017-03-18T09:04:29Z,3710.235,33.4589,27.0026,2017-03-17T07:04:29Z,2.157
230192,2500 PSI .50 W/C FLOWABLE,1,2017-03-18T08:59:19Z,3959.35,33.1588,27.0743,2017-03-17T06:59:19Z,2.22823
265720,6.5 SACK SHOTCRETE,2,2017-03-18T09:04:40Z,3710.235,33.4589,26.9344,2017-03-17T12:04:40Z,2.157
270825,7.0 SACK ASTM C-476 GROUT,1,2017-03-31T09:15:04Z,3769.2375,36.1895,27.1393,2017-03-30T07:15:04Z,2.17408
270825,7.0 SACK ASTM C-476 GROUT,2,2017-03-31T09:15:30Z,3769.2375,36.1895,27.086,2017-03-30T07:15:30Z,2.17408
270825,7.0 SACK ASTM C-476 GROUT,3,2017-03-31T09:15:45Z,3769.2375,37.2995,27.086,2017-03-30T12:15:45Z,2.17408
270825,7.0 SACK ASTM C-476 GROUT,4,2017-03-31T09:15:54Z,3769.2375,36.1895,27.086,2017-03-30T12:15:54Z,2.17408
270825,7.0 SACK ASTM C-476 GROUT,5,2017-03-31T09:16:05Z,3766.8,10.802,24.3032,2017-03-30T07:16:05Z,2.17338
270825,7.0 SACK ASTM C-476 GROUT,6,2017-03-31T09:16:15Z,3769.2375,36.1895,1.35,2017-03-30T07:16:15Z,2.17408
125190,2500 PSI N ASH N-CL MID RANGE,2,2017-05-28T09:40:37Z,3979.515,30.6788,27.0701,2017-05-27T12:40:37Z,2.2339
135441,"3500 PSI 1""  .52 W/C RATIO",2,2017-06-01T08:48:09Z,4024.6225,35.363,27.089,2017-05-31T06:48:09Z,2.24653
140400,4000 PSI MAG AA NO FLY ASH,6,2017-06-01T08:49:14Z,4013.92,36.8912,0.324,2017-05-31T06:49:14Z,2.24354
125190,2500 PSI N ASH N-CL MID RANGE,3,2017-05-28T13:12:37Z,3979.515,31.889,27.0701,2017-05-28T07:12:37Z,2.2339
140440,4000 PSI CLASS S NO ASH,6,2017-06-01T08:51:43Z,4021.45,35.367,0.324,2017-05-31T11:51:43Z,2.24564
125190,2500 PSI N ASH N-CL MID RANGE,6,2017-05-28T13:13:18Z,3979.515,30.6788,0.324,2017-05-28T07:13:18Z,2.2339
150100,5000 PSI - NO FLY ASH,6,2017-06-01T08:53:23Z,4027.1075,40.3591,0.324,2017-05-31T06:53:23Z,2.24722
120100,2000 PSI-NO FLY ASH,6,2017-05-28T13:21:39Z,3972.2325,24.9433,0.324,2017-05-28T07:21:39Z,2.23186
220900,2 SACK ABC SLURRY,6,2017-06-01T08:55:19Z,3859.8,17.2096,0.405,2017-05-31T06:55:19Z,2.20004
225150,2500 PSI .67 W/C FLOWABLE,6,2017-06-01T10:40:48Z,3955.3575,29.8151,0.324,2017-05-31T13:40:48Z,2.22711
150190,5000PSI N FLY ASH FLOWABLE N/C,6,2017-06-01T08:54:30Z,4029.17,41.634,0.324,2017-05-31T06:54:30Z,2.24779
230104,3000 PSI DECK MIX,6,2017-06-01T10:43:25Z,3951.6075,28.5921,0.324,2017-05-31T08:43:25Z,2.22605
230151,"3000 PSI 1"" W/15% FLY ASH",6,2017-06-01T10:51:06Z,3971.67,30.099,0.324,2017-05-31T08:51:06Z,2.2317
130150,3000PSI.58W/CNO FLY ASH FLOWAB,6,2017-05-28T13:23:12Z,4002.795,33.9154,0.324,2017-05-28T07:23:12Z,2.24043
130441,"3000 PSI 1"" (.52 W/C RATIO)",2,2017-05-28T13:26:56Z,4024.6225,35.363,27.089,2017-05-28T07:26:56Z,2.24653
130449,"3000 PSI 1"" (.52 W/C) FLOW",2,2017-05-28T13:32:37Z,4027.31,37.0009,27.1224,2017-05-28T07:32:37Z,2.24728
130449,"3000 PSI 1"" (.52 W/C) FLOW",6,2017-05-28T13:33:21Z,4027.31,37.0009,0.324,2017-05-28T07:33:21Z,2.24728
230480,3000 PSI MAG A FLOWABLE,6,2017-06-01T10:54:11Z,3969.7325,32.9425,0.324,2017-05-31T08:54:11Z,2.23115
425301,"2500 PSI MAG B W/ASH  3/8"" MOD",2,2017-06-01T15:19:56Z,3921.92,30.3688,26.9568,2017-06-01T09:19:56Z,2.21768
265720F,6.5 SACK SHOTCRETE,1,2017-09-20T08:16:47Z,3710.235,33.4589,27.0026,2017-09-19T11:16:47Z,2.157
235190,3500 PSI FLOWABLE N/C,6,2017-06-01T10:59:16Z,3960.545,32.0848,0.324,2017-05-31T08:59:16Z,2.22857
425301,"2500 PSI MAG B W/ASH  3/8"" MOD",6,2017-06-01T15:20:30Z,3921.92,30.3688,0.54,2017-06-01T09:20:30Z,2.21768
265720,6.5 SACK SHOTCRETE,3,2017-06-01T15:56:10Z,3710.235,34.5709,26.9344,2017-06-01T09:56:10Z,2.157
265720,6.5 SACK SHOTCRETE,4,2017-06-01T15:56:29Z,3710.235,33.4589,26.9344,2017-06-01T09:56:29Z,2.157
265720,6.5 SACK SHOTCRETE,6,2017-06-01T15:56:46Z,3710.235,33.4589,1.62,2017-06-01T09:56:46Z,2.157
270700F,7SACK SHOTCRETE W/FIBERS,1,2017-06-01T16:00:32Z,3740.3575,34.5619,27.0371,2017-06-01T10:00:32Z,2.16574
265800,6.5 SACK GROUT,5,2017-06-01T15:57:14Z,3700.49,11.5978,6.9668,2017-06-01T09:57:14Z,2.15416
240100,4000 PSI,6,2017-06-01T11:00:11Z,3965.92,33.4232,0.324,2017-06-01T05:00:11Z,2.23008
270700F,7SACK SHOTCRETE W/FIBERS,2,2017-06-01T16:00:59Z,3740.3575,34.5619,26.9567,2017-06-01T10:00:59Z,2.16574
270700F,7SACK SHOTCRETE W/FIBERS,3,2017-06-01T16:01:15Z,3740.3575,35.6739,26.9567,2017-06-01T10:01:15Z,2.16574
240301,"4000 PSI 40 % 3/8""",1,2017-06-01T11:11:13Z,3977.92,36.1852,27.0342,2017-06-01T05:11:13Z,2.23345
270700F,7SACK SHOTCRETE W/FIBERS,4,2017-06-01T16:01:28Z,3740.3575,34.5619,26.9567,2017-06-01T10:01:28Z,2.16574
270700F,7SACK SHOTCRETE W/FIBERS,6,2017-06-01T16:01:44Z,3740.3575,34.5619,1.62,2017-06-01T10:01:44Z,2.16574
325401,2500 PSI MAG B NO ASH MACHINE,6,2017-06-01T16:02:19Z,3932.16,31.5676,1.35,2017-06-01T10:02:19Z,2.22057
250180,5000 PSI - FLOWABLE,6,2017-06-01T11:13:28Z,3977.3575,39.0367,0.324,2017-06-01T05:13:28Z,2.23329
450100,"5000 PSI 1"" W/FLYASH W/4% AIR",1,2017-06-03T10:37:53Z,3858.42,38.196,27.0826,2017-06-02T13:37:53Z,2.19965
450100,"5000 PSI 1"" W/FLYASH W/4% AIR",2,2017-06-03T10:38:31Z,3858.42,36.8712,27.0194,2017-06-02T13:38:31Z,2.19965
230391,"3000PSI 40% 3/8"" FLOW NC W/ASH",1,2017-06-11T10:02:48Z,3984.795,35.133,27.1263,2017-06-10T13:02:48Z,2.23538
450100,"5000 PSI 1"" W/FLYASH W/4% AIR",3,2017-06-03T10:38:40Z,3858.42,38.0136,27.0194,2017-06-02T13:38:40Z,2.19965
230391,"3000PSI 40% 3/8"" FLOW NC W/ASH",2,2017-06-11T10:03:08Z,3984.795,35.133,27.0812,2017-06-10T08:03:08Z,2.23538
450100,"5000 PSI 1"" W/FLYASH W/4% AIR",4,2017-06-03T10:38:50Z,3858.42,36.8712,27.0194,2017-06-02T13:38:50Z,2.19965
230391,"3000PSI 40% 3/8"" FLOW NC W/ASH",3,2017-06-11T10:03:18Z,3984.795,36.373,27.0812,2017-06-10T08:03:18Z,2.23538
450100,"5000 PSI 1"" W/FLYASH W/4% AIR",5,2017-06-03T10:39:00Z,-3856.42,10.7544,24.1413,2017-06-02T08:39:00Z,2.19908
230391,"3000PSI 40% 3/8"" FLOW NC W/ASH",4,2017-06-11T10:03:26Z,3984.795,35.133,27.0812,2017-06-10T08:03:26Z,2.23538
450100,"5000 PSI 1"" W/FLYASH W/4% AIR",6,2017-06-03T10:39:08Z,3858.42,36.8712,1.08,2017-06-02T08:39:08Z,2.19965
230391,"3000PSI 40% 3/8"" FLOW NC W/ASH",5,2017-06-11T10:03:36Z,3980.42,11.028,24.5822,2017-06-10T13:03:36Z,2.23415
230391,"3000PSI 40% 3/8"" FLOW NC W/ASH",6,2017-06-11T10:03:45Z,3984.795,35.133,0.324,2017-06-10T13:03:45Z,2.23538
225441,2500 PSI STATE CLASS B,3,2017-07-19T09:37:45Z,3988.14,32.2414,27.2512,2017-07-18T12:37:45Z,2.23632
226100,2500 PSI W/ASH PERFORMANCE,2,2017-07-20T08:15:07Z,3981.54,29.4896,26.8822,2017-07-19T06:15:07Z,2.23447
231100,3000 PSI W/ASH PERFORMANCE,2,2017-07-26T15:33:12Z,3997.3225,33.4223,27.0481,2017-07-26T09:33:12Z,2.23889
170820,7 SK GROUT N/ASH ASTM C-476,1,2017-08-12T08:01:26Z,3811.2375,39.1715,27.118,2017-08-11T06:01:26Z,2.18616
170820,7 SK GROUT N/ASH ASTM C-476,2,2017-08-12T08:01:55Z,3811.2375,39.1715,27.118,2017-08-11T11:01:55Z,2.18616
170820,7 SK GROUT N/ASH ASTM C-476,3,2017-08-12T08:02:06Z,3811.2375,40.2983,27.118,2017-08-11T06:02:06Z,2.18616
170820,7 SK GROUT N/ASH ASTM C-476,4,2017-08-12T08:02:15Z,3811.2375,39.1715,27.118,2017-08-11T06:02:15Z,2.18616
170820,7 SK GROUT N/ASH ASTM C-476,6,2017-08-12T08:02:26Z,3811.2375,39.1715,1.35,2017-08-11T06:02:26Z,2.18616
125110,2500 PSI DECK MIX,1,2017-08-24T15:30:16Z,3981.795,31.2326,26.927,2017-08-24T09:30:16Z,2.23454
125110,2500 PSI DECK MIX,2,2017-08-24T15:33:04Z,3981.795,30.4486,26.927,2017-08-24T09:33:04Z,2.23454
125110,2500 PSI DECK MIX,3,2017-08-24T15:33:24Z,3981.795,31.6556,26.927,2017-08-24T09:33:24Z,2.23454
125110,2500 PSI DECK MIX,4,2017-08-24T15:34:45Z,3981.795,30.4486,26.927,2017-08-24T09:34:45Z,2.23454
125110,2500 PSI DECK MIX,6,2017-08-24T15:35:04Z,3981.795,30.4486,0.27,2017-08-24T09:35:04Z,2.23454
130381,3000 PSI 40% 3/8 NO ASH FLOW,3,2017-09-20T07:13:56Z,3985.11,37.874,27.1553,2017-09-19T10:13:56Z,2.23547
130490,3000I-MAG A-NOASH-FLOWABLE N/C,6,2017-09-20T07:15:28Z,4002.9825,34.7833,0.324,2017-09-19T05:15:28Z,2.24048
130440,3000 PSI CLASS S NO ASH,6,2017-09-20T07:14:46Z,4021.45,35.367,0.324,2017-09-19T10:14:46Z,2.24564
225180,2500 PSI - FLOWABLE,5,2017-09-20T07:58:27Z,3956.42,11.9712,25.1804,2017-09-19T05:58:27Z,2.22741
260802,6.0 SK GROUT W/ ASH,3,2017-09-20T12:46:47Z,3905.9275,33.9959,27.0356,2017-09-20T06:46:47Z,2.21315
135449,"3500 PSI 1"" .52 W/C FLOWABLE",2,2017-09-20T07:20:43Z,4027.31,37.0009,27.1224,2017-09-19T10:20:43Z,2.24728
150391,5000 40% 3/8 FLOW NC W/FIBER,3,2017-09-20T07:35:34Z,4026.0775,47.4489,27.0676,2017-09-19T10:35:34Z,2.24693
165700,6.5 SK SHOTCRETE,1,2017-09-20T07:45:43Z,3836.7025,37.1171,27.0632,2017-09-19T10:45:43Z,2.19345
165700,6.5 SK SHOTCRETE,2,2017-09-20T07:45:58Z,3836.7025,37.1171,27.0632,2017-09-19T10:45:58Z,2.19345
165700,6.5 SK SHOTCRETE,3,2017-09-20T07:46:08Z,3836.7025,38.2831,27.0632,2017-09-19T05:46:08Z,2.19345
165700,6.5 SK SHOTCRETE,4,2017-09-20T07:46:17Z,3836.7025,37.1171,27.0632,2017-09-19T05:46:17Z,2.19345
165700,6.5 SK SHOTCRETE,6,2017-09-20T07:46:26Z,3836.7025,37.1171,1.35,2017-09-19T05:46:26Z,2.19345
165700F,6.5 SK SHOTCRETE W/FIBERS,1,2017-09-20T07:52:58Z,3837.9525,37.8791,27.0632,2017-09-19T10:52:58Z,2.19381
165700F,6.5 SK SHOTCRETE W/FIBERS,2,2017-09-20T07:53:32Z,3837.9525,37.8791,27.0632,2017-09-19T10:53:32Z,2.19381
165700F,6.5 SK SHOTCRETE W/FIBERS,3,2017-09-20T07:53:41Z,3837.9525,38.2831,27.0632,2017-09-19T10:53:41Z,2.19381
230150,3000 PSI .58 W/C FLOWABLE,5,2017-09-20T07:58:49Z,3961.42,12.1512,24.8752,2017-09-19T10:58:49Z,2.22882
165700F,6.5 SK SHOTCRETE W/FIBERS,4,2017-09-20T07:53:50Z,3837.9525,37.1171,27.0632,2017-09-19T10:53:50Z,2.19381
PHCLSM,1/2 SACK ABC SLURRY,6,2017-09-20T08:00:22Z,3814.835,12.1788,0.405,2017-09-19T06:00:22Z,2.18719
165700F,6.5 SK SHOTCRETE W/FIBERS,6,2017-09-20T07:53:59Z,3837.9525,37.1171,1.35,2017-09-19T10:53:59Z,2.19381
260800,6.0 SACK GROUT,5,2017-09-20T07:59:11Z,3702.49,11.178,24.8211,2017-09-19T05:59:11Z,2.15474
180899,8.0 SK GROUT NO ADMIX,1,2017-09-20T07:57:25Z,3992.49,42.6464,27.3246,2017-09-19T05:57:25Z,2.23754
230151,"3000 PSI 1"" W/15% ASH",1,2017-09-20T08:06:54Z,3971.67,31.435,27.0455,2017-09-19T11:06:54Z,2.2317
230440,3000 PSI CLASS S,6,2017-09-20T08:07:17Z,3985.6375,33.6217,0.324,2017-09-19T06:07:17Z,2.23562
265720F,6.5 SACK SHOTCRETE,3,2017-09-20T08:17:14Z,3710.235,34.5709,26.9344,2017-09-19T06:17:14Z,2.157
335105,3500 PSI .50 W/C W/ ASH 6%AE,1,2017-09-20T08:35:18Z,3818.2625,34.1307,27.0529,2017-09-19T06:35:18Z,2.18817
440441,"4000 PSI 1"" MAG AA W/ASH MACH.",1,2017-09-20T08:38:59Z,3912.5975,34.5179,27.0384,2017-09-19T11:38:59Z,2.21504
440441,"4000 PSI 1"" MAG AA W/ASH MACH.",2,2017-09-20T08:39:10Z,3912.5975,33.9219,26.9923,2017-09-19T06:39:10Z,2.21504
440441,"4000 PSI 1"" MAG AA W/ASH MACH.",3,2017-09-20T08:39:21Z,3912.5975,35.0689,26.9923,2017-09-19T06:39:21Z,2.21504
440441,"4000 PSI 1"" MAG AA W/ASH MACH.",4,2017-09-20T08:39:31Z,3912.5975,33.9219,26.9923,2017-09-19T11:39:31Z,2.21504
440441,"4000 PSI 1"" MAG AA W/ASH MACH.",6,2017-09-20T08:39:40Z,3912.5975,33.9219,1.35,2017-09-19T11:39:40Z,2.21504
720702,7.0 SK SHOTCRETE W/ASH,1,2017-11-10T15:04:44Z,3777.2975,37.8931,25.7186,2017-11-10T09:04:44Z,2.1764
720702,7.0 SK SHOTCRETE W/ASH,2,2017-11-10T15:06:21Z,3777.2975,37.8931,25.6428,2017-11-10T09:06:21Z,2.1764
720702,7.0 SK SHOTCRETE W/ASH,3,2017-11-10T15:06:44Z,3777.2975,38.9851,25.6428,2017-11-10T09:06:44Z,2.1764
720702,7.0 SK SHOTCRETE W/ASH,4,2017-11-10T15:07:07Z,3777.2975,37.8931,25.6428,2017-11-10T09:07:07Z,2.1764
725100,2500 PSI - NO FLY ASH,1,2017-11-23T12:03:31Z,3984.4825,29.8557,27.0234,2017-11-23T06:03:31Z,2.23529
720702,7.0 SK SHOTCRETE W/ASH,6,2017-11-10T15:07:21Z,3777.2975,37.8931,0,2017-11-10T09:07:21Z,2.1764
150191,5000 3DAY NO ASH FLOW.,3,2017-11-30T12:21:56Z,4041.86,53.7867,27.0603,2017-11-30T06:21:56Z,2.25133
725100,2500 PSI - NO FLY ASH,2,2017-11-23T12:03:47Z,3984.4825,29.0661,27.0234,2017-11-23T06:03:47Z,2.23529
725100,2500 PSI - NO FLY ASH,3,2017-11-23T12:03:56Z,3984.4825,30.2905,27.0234,2017-11-23T06:03:56Z,2.23529
725100,2500 PSI - NO FLY ASH,4,2017-11-23T12:04:05Z,3984.4825,29.0661,27.0234,2017-11-23T06:04:05Z,2.23529
725100,2500 PSI - NO FLY ASH,6,2017-11-23T12:04:14Z,3984.4825,29.0661,27.0234,2017-11-23T06:04:14Z,2.23529
725150,2500 PSI.67W/C NO ASH FLOWABLE,1,2017-11-23T12:05:02Z,3991.4825,32.3373,27.0497,2017-11-23T06:05:02Z,2.23726
725150,2500 PSI.67W/C NO ASH FLOWABLE,2,2017-11-23T12:05:14Z,3991.4825,31.5613,27.0497,2017-11-23T06:05:14Z,2.23726
725150,2500 PSI.67W/C NO ASH FLOWABLE,3,2017-11-23T12:05:22Z,3991.4825,32.7765,27.0497,2017-11-23T06:05:22Z,2.23726
725150,2500 PSI.67W/C NO ASH FLOWABLE,4,2017-11-23T12:05:30Z,3991.4825,31.5613,27.0497,2017-11-23T06:05:30Z,2.23726
725150,2500 PSI.67W/C NO ASH FLOWABLE,6,2017-11-23T12:05:38Z,3991.4825,31.5613,27.0497,2017-11-23T06:05:38Z,2.23726
730100,3000 PSI - NO FLY ASH,1,2017-11-23T12:07:07Z,3990.6075,31.6055,27.0232,2017-11-23T06:07:07Z,2.23701
730100,3000 PSI - NO FLY ASH,2,2017-11-23T12:07:18Z,3990.6075,30.7959,27.0232,2017-11-23T06:07:18Z,2.23701
730100,3000 PSI - NO FLY ASH,3,2017-11-23T12:07:27Z,3990.6075,32.0047,27.0232,2017-11-23T06:07:27Z,2.23701
730100,3000 PSI - NO FLY ASH,4,2017-11-23T12:07:36Z,3990.6075,30.7959,27.0232,2017-11-23T06:07:36Z,2.23701
730100,3000 PSI - NO FLY ASH,6,2017-11-23T12:07:46Z,3990.6075,30.7959,27.0232,2017-11-23T06:07:46Z,2.23701
730150,3000PSI.58W/CNO FLY ASH FLOWAB,1,2017-11-23T12:08:31Z,4002.795,35.357,27.0559,2017-11-23T06:08:31Z,2.24043
730150,3000PSI.58W/CNO FLY ASH FLOWAB,2,2017-11-23T12:08:44Z,4002.795,34.557,27.0559,2017-11-23T06:08:44Z,2.24043
730150,3000PSI.58W/CNO FLY ASH FLOWAB,3,2017-11-23T12:08:51Z,4002.795,35.7496,27.0559,2017-11-23T06:08:51Z,2.24043
730150,3000PSI.58W/CNO FLY ASH FLOWAB,4,2017-11-23T12:08:59Z,4002.795,34.557,27.0559,2017-11-23T06:08:59Z,2.24043
730150,3000PSI.58W/CNO FLY ASH FLOWAB,6,2017-11-23T12:09:08Z,4002.795,34.557,27.0559,2017-11-23T06:09:08Z,2.24043
730190,3000 PSI FLOWABLE NON CHLORIDE,1,2017-11-23T12:18:42Z,3991.9825,32.4591,27.0401,2017-11-23T06:18:42Z,2.2374
730190,3000 PSI FLOWABLE NON CHLORIDE,2,2017-11-23T12:18:55Z,3991.9825,31.6495,27.0401,2017-11-23T06:18:55Z,2.2374
730190,3000 PSI FLOWABLE NON CHLORIDE,3,2017-11-23T12:19:16Z,3991.9825,32.8583,27.0401,2017-11-23T06:19:16Z,2.2374
730190,3000 PSI FLOWABLE NON CHLORIDE,4,2017-11-23T12:19:24Z,3991.9825,31.6495,27.0401,2017-11-23T06:19:24Z,2.2374
730190,3000 PSI FLOWABLE NON CHLORIDE,6,2017-11-23T12:19:37Z,3991.9825,31.6495,27.0401,2017-11-23T06:19:37Z,2.2374
825100,2500 PSI,1,2017-11-23T12:20:31Z,3956.4825,28.6701,27.0213,2017-11-23T06:20:31Z,2.22743
825100,2500 PSI,2,2017-11-23T12:20:43Z,3956.4825,27.8933,26.9852,2017-11-23T06:20:43Z,2.22743
825100,2500 PSI,3,2017-11-23T12:20:52Z,3956.4825,29.0932,26.9852,2017-11-23T06:20:52Z,2.22743
825100,2500 PSI,4,2017-11-23T12:21:01Z,-3956.4825,27.8933,26.9852,2017-11-23T06:21:01Z,2.22743
825100,2500 PSI,6,2017-11-23T12:21:11Z,3956.4825,27.8933,26.9852,2017-11-23T06:21:11Z,2.22743
825150,2500 PSI .67 W/C FLOWABLE,1,2017-11-23T12:23:12Z,3955.3575,30.6135,27.044,2017-11-23T06:23:12Z,2.22711
825150,2500 PSI .67 W/C FLOWABLE,2,2017-11-23T12:23:20Z,3955.3575,29.8151,26.9989,2017-11-23T06:23:20Z,2.22711
825150,2500 PSI .67 W/C FLOWABLE,3,2017-11-23T12:23:35Z,3955.3575,31.0063,26.9989,2017-11-23T06:23:35Z,2.22711
825150,2500 PSI .67 W/C FLOWABLE,4,2017-11-23T12:23:46Z,3955.3575,29.8151,26.9989,2017-11-23T06:23:46Z,2.22711
825150,2500 PSI .67 W/C FLOWABLE,6,2017-11-23T12:23:57Z,3955.3575,29.8151,26.9989,2017-11-23T06:23:57Z,2.22711
830100,3000 PSI,1,2017-11-23T12:24:35Z,3959.67,30.7916,27.0312,2017-11-23T06:24:35Z,2.22832
830100,3000 PSI,2,2017-11-23T12:24:47Z,3959.67,29.9828,26.9861,2017-11-23T06:24:47Z,2.22832
830100,3000 PSI,3,2017-11-23T12:25:01Z,-3959.67,31.1633,26.9861,2017-11-23T06:25:01Z,2.22832
830100,3000 PSI,4,2017-11-23T12:25:11Z,3959.67,29.9828,26.9861,2017-11-23T06:25:11Z,2.22832
830100,3000 PSI,6,2017-11-23T12:25:18Z,3959.67,29.9828,26.9861,2017-11-23T06:25:18Z,2.22832
830150,3000 PSI .58 W/C FLOWABLE,1,2017-11-23T12:26:02Z,3964.67,32.9128,27.0545,2017-11-23T06:26:02Z,2.22973
830150,3000 PSI .58 W/C FLOWABLE,2,2017-11-23T12:26:19Z,3964.67,32.1248,27.0094,2017-11-23T06:26:19Z,2.22973
830150,3000 PSI .58 W/C FLOWABLE,3,2017-11-23T12:26:30Z,3964.67,33.3006,27.0094,2017-11-23T06:26:30Z,2.22973
830150,3000 PSI .58 W/C FLOWABLE,4,2017-11-23T12:26:38Z,3964.67,32.1248,27.0094,2017-11-23T06:26:38Z,2.22973
830150,3000 PSI .58 W/C FLOWABLE,6,2017-11-23T12:26:52Z,3964.67,32.1248,27.0094,2017-11-23T06:26:52Z,2.22973
830190,3000 PSI FLOWABLE NON CHLORIDE,1,2017-11-23T12:27:35Z,3960.2325,31.7509,27.0445,2017-11-23T06:27:35Z,2.22848
